PreciseTimeStamp,e2EDurationInMilliseconds
15:00.0,140
15:00.0,125
15:00.0,156
15:00.0,218
15:00.0,124
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,109
15:00.0,109
15:00.0,124
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,109
15:00.0,140
15:00.0,109
15:00.0,109
15:00.0,109
15:00.0,109
15:00.0,109
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,187
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,140
15:00.0,156
15:00.0,125
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,140
15:00.0,109
15:00.0,0
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,156
15:00.0,250
15:00.0,124
15:00.0,125
15:00.0,109
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,140
15:00.0,109
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,109
15:00.0,124
15:00.0,109
15:00.0,125
15:00.0,109
15:00.0,109
15:00.0,140
15:00.0,109
15:00.0,109
15:00.0,125
00:00.0,156
00:00.0,156
00:00.0,140
00:00.0,156
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,140
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,140
00:00.0,125
00:00.0,234
00:00.0,140
00:00.0,140
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,140
00:00.0,125
00:00.0,171
00:00.0,156
00:00.0,140
00:00.0,124
00:00.0,140
00:00.0,265
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,187
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,140
00:00.0,156
00:00.0,140
00:00.0,156
00:00.0,140
00:00.0,124
00:00.0,156
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,124
00:00.0,140
00:00.0,124
00:00.0,124
00:00.0,156
00:00.0,156
00:00.0,187
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,140
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,156
00:00.0,156
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,156
00:00.0,281
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,124
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,156
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,203
00:00.0,156
00:00.0,125
00:00.0,125
00:00.0,156
00:00.0,156
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,140
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,296
00:00.0,140
00:00.0,187
00:00.0,156
00:00.0,218
00:00.0,156
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,124
00:00.0,124
00:00.0,140
00:00.0,234
00:00.0,171
00:00.0,124
00:00.0,156
00:00.0,156
00:00.0,124
00:00.0,171
00:00.0,156
00:00.0,140
00:00.0,140
00:00.0,296
00:00.0,140
00:00.0,140
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,140
00:00.0,124
00:00.0,125
00:00.0,140
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,140
00:00.0,265
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,140
00:00.0,218
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,171
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,140
00:00.0,125
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,156
00:00.0,140
00:00.0,203
00:00.0,171
00:00.0,124
00:00.0,296
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,140
00:00.0,140
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,140
00:00.0,140
45:00.0,171
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,156
45:00.0,171
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,125
45:00.0,124
45:00.0,125
45:00.0,171
45:00.0,124
45:00.0,124
45:00.0,124
45:00.0,140
45:00.0,125
45:00.0,687
45:00.0,156
45:00.0,156
45:00.0,0
45:00.0,124
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,156
45:00.0,15
45:00.0,156
45:00.0,187
45:00.0,203
45:00.0,140
45:00.0,156
45:00.0,265
45:00.0,218
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,187
45:00.0,140
45:00.0,15
45:00.0,312
45:00.0,390
45:00.0,218
45:00.0,156
45:00.0,312
45:00.0,234
45:00.0,156
45:00.0,171
45:00.0,234
45:00.0,140
45:00.0,0
45:00.0,171
45:00.0,234
45:00.0,140
45:00.0,171
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,125
45:00.0,171
45:00.0,156
45:00.0,265
45:00.0,156
45:00.0,15
45:00.0,0
45:00.0,359
45:00.0,296
45:00.0,250
45:00.0,171
45:00.0,296
45:00.0,265
45:00.0,171
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,156
45:00.0,219
45:00.0,328
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,281
45:00.0,156
45:00.0,171
45:00.0,187
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,187
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,375
45:00.0,312
45:00.0,218
45:00.0,156
45:00.0,249
45:00.0,218
45:00.0,343
45:00.0,296
45:00.0,234
45:00.0,156
45:00.0,156
45:00.0,171
45:00.0,140
45:00.0,140
45:00.0,156
45:00.0,156
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,156
45:00.0,156
45:00.0,124
45:00.0,156
45:00.0,125
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,109
45:00.0,124
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,125
45:00.0,124
45:00.0,125
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,265
45:00.0,0
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,250
45:00.0,156
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,156
45:00.0,125
45:00.0,156
45:00.0,171
45:00.0,109
45:00.0,124
45:00.0,234
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,156
45:00.0,124
45:00.0,125
45:00.0,156
45:00.0,156
45:00.0,125
45:00.0,124
45:00.0,156
45:00.0,187
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,156
45:00.0,249
45:00.0,171
45:00.0,156
45:00.0,234
45:00.0,265
45:00.0,0
45:00.0,124
45:00.0,140
45:00.0,15
45:00.0,15
45:00.0,156
45:00.0,156
45:00.0,140
45:00.0,156
45:00.0,187
45:00.0,140
45:00.0,140
45:00.0,156
45:00.0,140
45:00.0,281
45:00.0,203
45:00.0,343
45:00.0,328
45:00.0,140
45:00.0,187
45:00.0,15
45:00.0,328
45:00.0,281
45:00.0,171
45:00.0,140
45:00.0,250
45:00.0,156
45:00.0,140
45:00.0,140
45:00.0,15
45:00.0,156
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,15
45:00.0,156
45:00.0,140
45:00.0,140
45:00.0,218
45:00.0,140
45:00.0,140
45:00.0,156
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,171
45:00.0,156
45:00.0,140
45:00.0,156
45:00.0,187
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,359
45:00.0,265
45:00.0,234
45:00.0,140
45:00.0,0
45:00.0,218
45:00.0,156
45:00.0,156
45:00.0,140
45:00.0,140
45:00.0,124
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,156
45:00.0,125
45:00.0,124
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,124
45:00.0,187
45:00.0,156
45:00.0,140
45:00.0,281
45:00.0,156
45:00.0,140
45:00.0,140
45:00.0,171
45:00.0,156
45:00.0,140
45:00.0,140
45:00.0,234
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,234
45:00.0,125
45:00.0,265
45:00.0,140
45:00.0,140
45:00.0,187
45:00.0,296
45:00.0,140
45:00.0,156
45:00.0,234
45:00.0,156
45:00.0,359
45:00.0,124
45:00.0,125
45:00.0,124
45:00.0,124
45:00.0,140
45:00.0,124
45:00.0,125
45:00.0,156
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,140
45:00.0,124
45:00.0,125
45:00.0,125
45:00.0,125
45:00.0,125
45:00.0,125
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,156
45:00.0,125
45:00.0,140
45:00.0,281
45:00.0,234
45:00.0,156
45:00.0,187
45:00.0,156
45:00.0,140
45:00.0,0
45:00.0,187
45:00.0,156
45:00.0,249
45:00.0,156
45:00.0,156
45:00.0,140
45:00.0,124
45:00.0,125
45:00.0,249
45:00.0,156
45:00.0,140
45:00.0,312
45:00.0,281
45:00.0,218
45:00.0,171
45:00.0,156
45:00.0,156
45:00.0,250
45:00.0,187
45:00.0,156
45:00.0,281
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,187
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,124
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,156
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,187
45:00.0,265
45:00.0,125
45:00.0,156
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,156
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,124
45:00.0,265
45:00.0,124
45:00.0,125
45:00.0,125
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,124
45:00.0,140
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,156
45:00.0,156
45:00.0,187
45:00.0,171
30:00.0,140
30:00.0,125
30:00.0,125
30:00.0,140
30:00.0,124
30:00.0,156
30:00.0,125
30:00.0,140
30:00.0,156
30:00.0,140
30:00.0,109
30:00.0,140
30:00.0,124
30:00.0,109
30:00.0,171
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,124
30:00.0,125
30:00.0,171
30:00.0,125
30:00.0,125
30:00.0,140
30:00.0,171
30:00.0,125
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,109
30:00.0,124
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,125
30:00.0,109
30:00.0,109
30:00.0,124
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,124
30:00.0,109
30:00.0,109
30:00.0,124
30:00.0,124
30:00.0,125
30:00.0,140
30:00.0,125
30:00.0,124
30:00.0,109
30:00.0,125
30:00.0,125
30:00.0,140
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,109
30:00.0,125
30:00.0,109
30:00.0,156
30:00.0,125
30:00.0,125
30:00.0,124
30:00.0,140
30:00.0,125
30:00.0,124
30:00.0,125
30:00.0,109
30:00.0,140
30:00.0,109
30:00.0,124
30:00.0,109
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,125
30:00.0,140
30:00.0,125
30:00.0,125
30:00.0,140
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,109
15:00.0,140
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,109
15:00.0,75578
15:00.0,75875
15:00.0,69719
15:00.0,140
15:00.0,59531
15:00.0,109
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,140
15:00.0,124
15:00.0,140
15:00.0,187
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,140
15:00.0,125
15:00.0,125
15:00.0,78625
15:00.0,77937
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,125
15:00.0,60469
15:00.0,109
15:00.0,57609
15:00.0,16031
15:00.0,8359
15:00.0,8171
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,249
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,140
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,125
15:00.0,156
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,109
15:00.0,125
15:00.0,125
15:00.0,109
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,109
15:00.0,140
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,76344
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,124
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,140
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,125
15:00.0,124
15:00.0,125
15:00.0,140
15:00.0,125
15:00.0,124
15:00.0,124
15:00.0,109
15:00.0,124
15:00.0,124
00:00.0,125
00:00.0,93
00:00.0,0
00:00.0,109
00:00.0,93
00:00.0,93
00:00.0,9406
00:00.0,124
00:00.0,93
00:00.0,125
00:00.0,29906
00:00.0,30265
00:00.0,30281
00:00.0,546
00:00.0,109
00:00.0,109
00:00.0,93
00:00.0,328
00:00.0,109
00:00.0,109
00:00.0,125
00:00.0,109
00:00.0,109
00:00.0,9812
00:00.0,16281
00:00.0,16390
00:00.0,17031
00:00.0,17671
00:00.0,18125
00:00.0,19125
00:00.0,19656
00:00.0,20625
00:00.0,20687
00:00.0,93
00:00.0,20922
00:00.0,93
00:00.0,250
00:00.0,125
00:00.0,125
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,7140
00:00.0,54609
00:00.0,66578
00:00.0,124
00:00.0,125
00:00.0,281
00:00.0,109
00:00.0,218
00:00.0,125
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,109
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,109
00:00.0,109
00:00.0,109
00:00.0,140
00:00.0,124
00:00.0,124
00:00.0,38609
00:00.0,109
00:00.0,125
00:00.0,0
00:00.0,54765
00:00.0,56172
00:00.0,70547
00:00.0,0
00:00.0,0
00:00.0,38891
00:00.0,40297
00:00.0,40875
00:00.0,156
00:00.0,109
00:00.0,125
00:00.0,124
00:00.0,156
00:00.0,109
00:00.0,125
00:00.0,140
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,109
00:00.0,109
00:00.0,109
00:00.0,124
00:00.0,109
00:00.0,218
00:00.0,109
00:00.0,124
00:00.0,140
00:00.0,109
00:00.0,125
00:00.0,109
00:00.0,140
00:00.0,218
00:00.0,40906
00:00.0,109
00:00.0,125
00:00.0,1093
00:00.0,1890
00:00.0,3468
00:00.0,40953
00:00.0,41531
00:00.0,43625
00:00.0,43968
00:00.0,21656
00:00.0,78
00:00.0,22375
00:00.0,140
00:00.0,109
00:00.0,21781
00:00.0,22625
00:00.0,22765
00:00.0,109
00:00.0,26703
00:00.0,44718
00:00.0,93
00:00.0,27453
00:00.0,125
00:00.0,93
00:00.0,44797
00:00.0,45593
00:00.0,46547
00:00.0,46937
00:00.0,49765
00:00.0,53922
00:00.0,54297
00:00.0,109
00:00.0,109
00:00.0,109
00:00.0,109
00:00.0,109
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,109
00:00.0,93
00:00.0,109
00:00.0,125
00:00.0,156
00:00.0,124
00:00.0,93
00:00.0,0
00:00.0,0
00:00.0,109
00:00.0,27922
00:00.0,6890
00:00.0,28281
00:00.0,28922
00:00.0,28953
00:00.0,29312
00:00.0,32281
00:00.0,31890
00:00.0,31609
00:00.0,30734
00:00.0,31343
00:00.0,30500
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,124
00:00.0,140
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,93
00:00.0,78
00:00.0,93
00:00.0,93
00:00.0,109
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,109
00:00.0,109
00:00.0,109
00:00.0,124
00:00.0,109
00:00.0,109
00:00.0,140
00:00.0,109
00:00.0,109
00:00.0,109
00:00.0,124
00:00.0,36781
00:00.0,36187
00:00.0,35437
00:00.0,93
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,37500
00:00.0,37562
00:00.0,38000
00:00.0,33765
00:00.0,109
00:00.0,124
00:00.0,140
00:00.0,124
00:00.0,124
00:00.0,93
00:00.0,328
00:00.0,93
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,156
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,78
00:00.0,78
00:00.0,109
00:00.0,140
00:00.0,78
00:00.0,109
00:00.0,33218
00:00.0,32828
00:00.0,32562
00:00.0,32531
00:00.0,32437
00:00.0,38437
00:00.0,93
00:00.0,109
00:00.0,109
00:00.0,93
00:00.0,93
00:00.0,109
00:00.0,156
00:00.0,109
00:00.0,109
00:00.0,109
00:00.0,140
00:00.0,125
00:00.0,124
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,124
00:00.0,124
00:00.0,124
00:00.0,125
00:00.0,125
00:00.0,156
00:00.0,171
00:00.0,156
00:00.0,7562
00:00.0,8312
00:00.0,124
00:00.0,203
00:00.0,140
00:00.0,109
00:00.0,36797
00:00.0,93
00:00.0,171
00:00.0,296
00:00.0,234
00:00.0,281
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,5765
00:00.0,4984
00:00.0,3875
00:00.0,93
00:00.0,15
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
00:00.0,93
45:00.0,125
45:00.0,125
45:00.0,281
45:00.0,203
45:00.0,140
45:00.0,156
45:00.0,124
45:00.0,140
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,93
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,125
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,93
45:00.0,109
45:00.0,171
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,93
45:00.0,93
45:00.0,140
45:00.0,93
45:00.0,109
45:00.0,93
45:00.0,109
45:00.0,93
45:00.0,109
45:00.0,93
45:00.0,109
45:00.0,93
45:00.0,109
45:00.0,93
45:00.0,93
45:00.0,109
45:00.0,93
45:00.0,203
45:00.0,93
45:00.0,93
45:00.0,93
45:00.0,93
45:00.0,109
45:00.0,93
45:00.0,93
45:00.0,93
45:00.0,93
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,109
45:00.0,859
45:00.0,19328
45:00.0,30515
45:00.0,32343
45:00.0,36640
45:00.0,41812
45:00.0,45687
45:00.0,109
45:00.0,124
45:00.0,140
45:00.0,125
45:00.0,125
45:00.0,125
45:00.0,125
45:00.0,140
45:00.0,109
45:00.0,125
45:00.0,140
45:00.0,109
45:00.0,140
45:00.0,124
45:00.0,125
45:00.0,281
45:00.0,109
45:00.0,140
45:00.0,109
45:00.0,109
45:00.0,93
45:00.0,125
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,109
45:00.0,125
45:00.0,140
45:00.0,124
45:00.0,124
45:00.0,109
45:00.0,93
45:00.0,109
45:00.0,93
45:00.0,93
45:00.0,109
45:00.0,93
45:00.0,109
45:00.0,109
45:00.0,140
45:00.0,124
45:00.0,124
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,125
45:00.0,140
45:00.0,140
45:00.0,140
45:00.0,124
45:00.0,125
45:00.0,124
30:00.0,21328
30:00.0,19468
30:00.0,18531
30:00.0,15593
30:00.0,15093
30:00.0,14312
30:00.0,12343
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,375
30:00.0,281
30:00.0,203
30:00.0,140
30:00.0,140
30:00.0,312
30:00.0,265
30:00.0,203
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,234
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,109
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,0
30:00.0,421
30:00.0,343
30:00.0,265
30:00.0,156
30:00.0,124
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,234
30:00.0,140
30:00.0,234
30:00.0,156
30:00.0,125
30:00.0,140
30:00.0,124
30:00.0,124
30:00.0,218
30:00.0,140
30:00.0,124
30:00.0,234
30:00.0,124
30:00.0,125
30:00.0,140
30:00.0,140
30:00.0,109
30:00.0,125
30:00.0,125
30:00.0,171
30:00.0,187
30:00.0,124
30:00.0,125
30:00.0,140
30:00.0,187
30:00.0,0
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,359
30:00.0,265
30:00.0,218
30:00.0,140
30:00.0,124
30:00.0,140
30:00.0,156
30:00.0,125
30:00.0,171
30:00.0,140
30:00.0,109
30:00.0,140
30:00.0,124
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,218
30:00.0,124
30:00.0,124
30:00.0,140
30:00.0,156
30:00.0,125
30:00.0,156
30:00.0,203
30:00.0,140
30:00.0,140
30:00.0,234
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,125
30:00.0,171
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,156
30:00.0,265
30:00.0,156
30:00.0,312
30:00.0,140
30:00.0,140
30:00.0,124
30:00.0,156
30:00.0,203
30:00.0,140
30:00.0,171
30:00.0,125
30:00.0,156
30:00.0,249
30:00.0,390
30:00.0,109
30:00.0,296
30:00.0,203
30:00.0,281
30:00.0,156
30:00.0,234
30:00.0,124
30:00.0,0
30:00.0,125
30:00.0,140
30:00.0,265
30:00.0,328
30:00.0,140
30:00.0,140
30:00.0,124
30:00.0,125
30:00.0,140
30:00.0,125
30:00.0,156
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,0
30:00.0,140
30:00.0,156
30:00.0,234
30:00.0,312
30:00.0,359
30:00.0,0
30:00.0,156
30:00.0,218
30:00.0,140
30:00.0,0
30:00.0,109
30:00.0,140
30:00.0,171
30:00.0,250
30:00.0,15
30:00.0,140
30:00.0,203
30:00.0,140
30:00.0,140
30:00.0,125
30:00.0,124
30:00.0,140
30:00.0,109
30:00.0,125
30:00.0,140
30:00.0,125
30:00.0,124
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,109
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,234
30:00.0,140
30:00.0,124
30:00.0,125
30:00.0,140
30:00.0,140
30:00.0,124
30:00.0,140
30:00.0,140
30:00.0,0
30:00.0,187
30:00.0,140
30:00.0,156
30:00.0,125
30:00.0,187
30:00.0,265
30:00.0,328
30:00.0,124
30:00.0,156
30:00.0,140
30:00.0,140
30:00.0,3406
30:00.0,187
30:00.0,234
30:00.0,0
30:00.0,0
30:00.0,0
30:00.0,15
30:00.0,0
30:00.0,15
30:00.0,124
30:00.0,156
30:00.0,140
30:00.0,249
30:00.0,265
30:00.0,156
30:00.0,234
30:00.0,140
30:00.0,140
30:00.0,312
30:00.0,343
30:00.0,156
30:00.0,156
30:00.0,218
30:00.0,0
30:00.0,0
30:00.0,156
30:00.0,234
30:00.0,140
30:00.0,124
30:00.0,140
30:00.0,140
30:00.0,124
30:00.0,359
30:00.0,218
30:00.0,265
30:00.0,140
30:00.0,234
30:00.0,140
30:00.0,156
30:00.0,124
30:00.0,187
30:00.0,250
30:00.0,140
30:00.0,124
30:00.0,140
30:00.0,124
30:00.0,124
30:00.0,124
30:00.0,249
30:00.0,156
30:00.0,125
30:00.0,140
30:00.0,140
30:00.0,140
30:00.0,124
30:00.0,125
30:00.0,124
30:00.0,124
30:00.0,140
30:00.0,125
30:00.0,140
30:00.0,140
30:00.0,187
30:00.0,234
30:00.0,15
30:00.0,421
30:00.0,249
30:00.0,125
30:00.0,156
30:00.0,125
30:00.0,15
30:00.0,109
30:00.0,140
30:00.0,234
