region,PreciseTimeStamp,e2EDurationInMilliseconds,num_starts_per_region
southcentralus,44149.58333,135,25
southcentralus,44149.58333,139,24
southcentralus,44149.58333,164,12
southcentralus,44149.58333,144,25
southcentralus,44149.58333,149,34
southcentralus,44149.58333,150,32
southcentralus,44149.58333,119,42
southcentralus,44149.58333,115,43
southcentralus,44149.58333,145,31
southcentralus,44149.54167,124,76
southcentralus,44149.54167,104,16
southcentralus,44149.54167,129,46
southcentralus,44149.54167,120,93
southcentralus,44149.54167,109,48
southcentralus,44149.54167,115,78
southcentralus,44149.54167,130,35
southcentralus,44149.54167,105,24
southcentralus,44149.54167,134,12
southcentralus,44149.54167,99,15
southcentralus,44149.54167,114,90
southcentralus,44149.54167,135,13
southcentralus,44149.54167,119,112
southcentralus,44149.54167,125,94
southcentralus,44149.54167,110,43
southcentralus,44149.5,109,77
southcentralus,44149.5,130,29
southcentralus,44149.5,105,25
southcentralus,44149.5,104,39
southcentralus,44149.5,129,30
southcentralus,44149.5,115,110
southcentralus,44149.5,120,104
southcentralus,44149.5,114,107
southcentralus,44149.5,100,15
southcentralus,44149.5,119,107
southcentralus,44149.5,124,65
southcentralus,44149.5,125,55
southcentralus,44149.5,110,60
southcentralus,44149.45833,114,48
southcentralus,44149.45833,134,40
southcentralus,44149.45833,124,100
southcentralus,44149.45833,139,12
southcentralus,44149.45833,125,83
southcentralus,44149.45833,135,33
southcentralus,44149.45833,110,20
southcentralus,44149.45833,109,25
southcentralus,44149.45833,115,44
southcentralus,44149.45833,120,64
southcentralus,44149.45833,119,77
southcentralus,44149.45833,129,84
southcentralus,44149.45833,130,75
southcentralus,44149.41667,140,17
southcentralus,44149.41667,105,14
southcentralus,44149.41667,114,87
southcentralus,44149.41667,109,50
southcentralus,44149.41667,115,60
southcentralus,44149.41667,139,12
southcentralus,44149.41667,125,61
southcentralus,44149.41667,120,58
southcentralus,44149.41667,110,38
southcentralus,44149.41667,124,59
southcentralus,44149.41667,129,48
southcentralus,44149.41667,134,37
southcentralus,44149.41667,104,19
southcentralus,44149.41667,135,37
southcentralus,44149.41667,130,62
southcentralus,44149.41667,119,90
southcentralus,44149.375,134,13
southcentralus,44149.375,119,110
southcentralus,44149.375,109,66
southcentralus,44149.375,129,32
southcentralus,44149.375,120,81
southcentralus,44149.375,114,95
southcentralus,44149.375,104,14
southcentralus,44149.375,130,43
southcentralus,44149.375,110,42
southcentralus,44149.375,124,78
southcentralus,44149.375,115,73
southcentralus,44149.375,105,16
southcentralus,44149.375,125,74
southcentralus,44149.33333,115,81
southcentralus,44149.33333,105,30
southcentralus,44149.33333,120,84
southcentralus,44149.33333,124,75
southcentralus,44149.33333,125,63
southcentralus,44149.33333,104,23
southcentralus,44149.33333,130,30
southcentralus,44149.33333,114,100
southcentralus,44149.33333,110,46
southcentralus,44149.33333,134,11
southcentralus,44149.33333,99,12
southcentralus,44149.33333,109,60
southcentralus,44149.33333,129,31
southcentralus,44149.33333,100,11
southcentralus,44149.33333,119,97
southcentralus,44149.29167,144,11
southcentralus,44149.29167,134,27
southcentralus,44149.29167,129,51
southcentralus,44149.29167,140,12
southcentralus,44149.29167,104,11
southcentralus,44149.29167,115,43
southcentralus,44149.29167,130,40
southcentralus,44149.29167,119,88
southcentralus,44149.29167,124,78
southcentralus,44149.29167,120,77
southcentralus,44149.29167,125,74
southcentralus,44149.29167,110,33
southcentralus,44149.29167,114,62
southcentralus,44149.29167,109,27
southcentralus,44149.29167,145,15
southcentralus,44149.25,139,12
southcentralus,44149.25,109,38
southcentralus,44149.25,129,44
southcentralus,44149.25,104,18
southcentralus,44149.25,120,50
southcentralus,44149.25,134,37
southcentralus,44149.25,110,47
southcentralus,44149.25,130,47
southcentralus,44149.25,124,67
southcentralus,44149.25,125,57
southcentralus,44149.25,105,14
southcentralus,44149.25,114,78
southcentralus,44149.25,119,47
southcentralus,44149.25,115,55
southcentralus,44149.25,135,28
southcentralus,44149.20833,100,18
southcentralus,44149.20833,115,75
southcentralus,44149.20833,110,45
southcentralus,44149.20833,114,84
southcentralus,44149.20833,105,32
southcentralus,44149.20833,109,69
southcentralus,44149.20833,104,24
southcentralus,44149.20833,130,21
southcentralus,44149.20833,99,11
southcentralus,44149.20833,119,77
southcentralus,44149.20833,125,46
southcentralus,44149.20833,124,49
southcentralus,44149.20833,120,68
southcentralus,44149.20833,129,21
southcentralus,44149.16667,119,80
southcentralus,44149.16667,110,18
southcentralus,44149.16667,129,72
southcentralus,44149.16667,130,51
southcentralus,44149.16667,115,32
southcentralus,44149.16667,105,12
southcentralus,44149.16667,120,59
southcentralus,44149.16667,109,30
southcentralus,44149.16667,135,35
southcentralus,44149.16667,104,19
southcentralus,44149.16667,125,97
southcentralus,44149.16667,114,41
southcentralus,44149.16667,134,31
southcentralus,44149.16667,139,12
southcentralus,44149.16667,124,90
southcentralus,44149.125,110,19
southcentralus,44149.125,114,40
southcentralus,44149.125,129,37
southcentralus,44149.125,145,34
southcentralus,44149.125,140,35
southcentralus,44149.125,130,31
southcentralus,44149.125,155,17
southcentralus,44149.125,125,57
southcentralus,44149.125,154,15
southcentralus,44149.125,120,40
southcentralus,44149.125,119,59
southcentralus,44149.125,124,46
southcentralus,44149.125,149,45
southcentralus,44149.125,115,32
southcentralus,44149.125,150,34
southcentralus,44149.125,144,54
southcentralus,44149.125,134,45
southcentralus,44149.125,109,15
southcentralus,44149.125,135,34
southcentralus,44149.125,139,48
southcentralus,44149.08333,119,59
southcentralus,44149.08333,130,39
southcentralus,44149.08333,120,42
southcentralus,44149.08333,135,23
southcentralus,44149.08333,125,34
southcentralus,44149.08333,124,36
southcentralus,44149.08333,134,44
southcentralus,44149.08333,110,38
southcentralus,44149.08333,114,80
southcentralus,44149.08333,139,15
southcentralus,44149.08333,109,47
southcentralus,44149.08333,100,11
southcentralus,44149.08333,104,19
southcentralus,44149.08333,129,47
southcentralus,44149.08333,105,22
southcentralus,44149.08333,115,86
southcentralus,44149.08333,140,15
southcentralus,44149.04167,109,56
southcentralus,44149.04167,115,80
southcentralus,44149.04167,134,16
southcentralus,44149.04167,135,12
southcentralus,44149.04167,125,72
southcentralus,44149.04167,130,39
southcentralus,44149.04167,104,21
southcentralus,44149.04167,110,43
southcentralus,44149.04167,105,17
southcentralus,44149.04167,129,62
southcentralus,44149.04167,119,122
southcentralus,44149.04167,114,115
southcentralus,44149.04167,124,115
southcentralus,44149.04167,120,85
southcentralus,44149,104,17
southcentralus,44149,114,59
southcentralus,44149,119,85
southcentralus,44149,129,74
southcentralus,44149,99,11
southcentralus,44149,105,13
southcentralus,44149,125,97
southcentralus,44149,134,27
southcentralus,44149,135,29
southcentralus,44149,115,56
southcentralus,44149,110,25
southcentralus,44149,109,46
southcentralus,44149,130,62
southcentralus,44149,120,67
southcentralus,44149,124,111
southcentralus,44148.95833,140,20
southcentralus,44148.95833,129,65
southcentralus,44148.95833,124,51
southcentralus,44148.95833,134,41
southcentralus,44148.95833,110,48
southcentralus,44148.95833,0,23
southcentralus,44148.95833,104,34
southcentralus,44148.95833,114,55
southcentralus,44148.95833,119,63
southcentralus,44148.95833,135,34
southcentralus,44148.95833,105,24
southcentralus,44148.95833,120,39
southcentralus,44148.95833,130,49
southcentralus,44148.95833,115,65
southcentralus,44148.95833,109,61
southcentralus,44148.95833,125,30
southcentralus,44148.95833,99,11
southcentralus,44148.95833,139,12
southcentralus,44148.91667,120,19
southcentralus,44148.91667,95,58
southcentralus,44148.91667,89,60
southcentralus,44148.91667,84,55
southcentralus,44148.91667,85,44
southcentralus,44148.91667,105,29
southcentralus,44148.91667,115,29
southcentralus,44148.91667,135,13
southcentralus,44148.91667,99,41
southcentralus,44148.91667,109,26
southcentralus,44148.91667,110,20
southcentralus,44148.91667,129,20
southcentralus,44148.91667,94,57
southcentralus,44148.91667,0,18
southcentralus,44148.91667,125,38
southcentralus,44148.91667,134,13
southcentralus,44148.91667,119,30
southcentralus,44148.91667,114,26
southcentralus,44148.91667,124,20
southcentralus,44148.91667,100,43
southcentralus,44148.91667,104,20
southcentralus,44148.91667,130,18
southcentralus,44148.91667,90,56
southcentralus,44148.875,130,22
southcentralus,44148.875,95,11
southcentralus,44148.875,94,16
southcentralus,44148.875,90,14
southcentralus,44148.875,139,32
southcentralus,44148.875,89,16
southcentralus,44148.875,134,28
southcentralus,44148.875,135,27
southcentralus,44148.875,109,39
southcentralus,44148.875,140,100
southcentralus,44148.875,125,76
southcentralus,44148.875,124,102
southcentralus,44148.875,100,13
southcentralus,44148.875,144,11
southcentralus,44148.875,104,11
southcentralus,44148.875,129,27
southcentralus,44148.83333,15,11
southcentralus,44148.83333,124,60
southcentralus,44148.83333,187,19
southcentralus,44148.83333,109,162
southcentralus,44148.83333,171,52
southcentralus,44148.83333,125,53
southcentralus,44148.83333,156,72
southcentralus,44148.83333,93,74
southcentralus,44148.83333,203,20
southcentralus,44148.83333,0,67
southcentralus,44148.83333,140,90
southcentralus,44148.79167,187,12
southcentralus,44148.79167,218,11
southcentralus,44148.79167,0,112
southcentralus,44148.79167,124,145
southcentralus,44148.79167,109,72
southcentralus,44148.79167,125,121
southcentralus,44148.79167,156,54
southcentralus,44148.79167,140,260
southcentralus,44148.75,0,66
southcentralus,44148.75,140,133
southcentralus,44148.75,156,24
southcentralus,44148.75,109,78
southcentralus,44148.75,124,76
southcentralus,44148.75,125,72
southcentralus,44148.75,78,109
southcentralus,44148.75,93,283
southcentralus,44148.70833,78,118
southcentralus,44148.70833,0,120
southcentralus,44148.70833,93,268
southcentralus,44148.70833,124,15
southcentralus,44148.70833,109,76
northeurope,44154.70833,125,41
northeurope,44154.70833,124,61
northeurope,44154.70833,140,92
northeurope,44154.70833,156,50
northeurope,44154.70833,171,12
northeurope,44154.70833,109,19
northeurope,44154.66667,156,33
northeurope,44154.66667,124,180
northeurope,44154.66667,171,15
northeurope,44154.66667,125,175
northeurope,44154.66667,140,241
northeurope,44154.66667,109,86
northeurope,44154.625,125,182
northeurope,44154.625,124,185
northeurope,44154.625,140,186
northeurope,44154.625,156,29
northeurope,44154.625,109,137
northeurope,44154.58333,187,17
northeurope,44154.58333,93,14
northeurope,44154.58333,125,194
northeurope,44154.58333,109,124
northeurope,44154.58333,124,203
northeurope,44154.58333,156,42
northeurope,44154.58333,171,21
northeurope,44154.58333,140,240
northeurope,44154.54167,171,19
northeurope,44154.54167,156,34
northeurope,44154.54167,109,180
northeurope,44154.54167,124,208
northeurope,44154.54167,140,122
northeurope,44154.54167,125,205
northeurope,44154.5,156,36
northeurope,44154.5,109,154
northeurope,44154.5,140,175
northeurope,44154.5,125,148
northeurope,44154.5,124,149
northeurope,44154.5,93,12
northeurope,44154.5,171,15
northeurope,44154.45833,125,139
northeurope,44154.45833,109,137
northeurope,44154.45833,171,16
northeurope,44154.45833,187,14
northeurope,44154.45833,156,74
northeurope,44154.45833,124,133
northeurope,44154.45833,93,11
northeurope,44154.45833,140,290
northeurope,44154.41667,124,168
northeurope,44154.41667,156,60
northeurope,44154.41667,109,125
northeurope,44154.41667,171,21
northeurope,44154.41667,140,358
northeurope,44154.41667,218,11
northeurope,44154.41667,125,160
northeurope,44154.41667,187,14
northeurope,44154.375,187,11
northeurope,44154.375,125,163
northeurope,44154.375,124,181
northeurope,44154.375,109,83
northeurope,44154.375,140,229
northeurope,44154.375,156,36
northeurope,44154.375,171,14
northeurope,44154.33333,109,78
northeurope,44154.33333,125,162
northeurope,44154.33333,0,12
northeurope,44154.33333,156,59
northeurope,44154.33333,187,11
northeurope,44154.33333,140,322
northeurope,44154.33333,218,22
northeurope,44154.33333,171,16
northeurope,44154.33333,203,15
northeurope,44154.33333,124,161
northeurope,44154.29167,187,17
northeurope,44154.29167,171,17
northeurope,44154.29167,109,120
northeurope,44154.29167,0,11
northeurope,44154.29167,156,49
northeurope,44154.29167,140,313
northeurope,44154.29167,124,175
northeurope,44154.29167,125,149
northeurope,44154.25,125,191
northeurope,44154.25,171,14
northeurope,44154.25,109,122
northeurope,44154.25,234,11
northeurope,44154.25,156,40
northeurope,44154.25,187,12
northeurope,44154.25,124,237
northeurope,44154.25,140,272
northeurope,44154.20833,156,58
northeurope,44154.20833,187,23
northeurope,44154.20833,124,158
northeurope,44154.20833,218,13
northeurope,44154.20833,0,13
northeurope,44154.20833,109,144
northeurope,44154.20833,203,12
northeurope,44154.20833,171,25
northeurope,44154.20833,125,170
northeurope,44154.20833,140,335
northeurope,44154.16667,203,18
northeurope,44154.16667,124,279
northeurope,44154.16667,140,277
northeurope,44154.16667,187,17
northeurope,44154.16667,109,100
northeurope,44154.16667,156,41
northeurope,44154.16667,125,241
northeurope,44154.16667,218,11
northeurope,44154.16667,171,20
northeurope,44154.125,156,57
northeurope,44154.125,171,24
northeurope,44154.125,125,174
northeurope,44154.125,187,19
northeurope,44154.125,124,161
northeurope,44154.125,140,204
northeurope,44154.125,109,78
northeurope,44154.08333,140,308
northeurope,44154.08333,203,11
northeurope,44154.08333,171,36
northeurope,44154.08333,124,135
northeurope,44154.08333,125,111
northeurope,44154.08333,156,65
northeurope,44154.08333,109,34
northeurope,44154.04167,109,96
northeurope,44154.04167,140,298
northeurope,44154.04167,171,18
northeurope,44154.04167,124,192
northeurope,44154.04167,125,185
northeurope,44154.04167,156,35
northeurope,44154,124,166
northeurope,44154,140,373
northeurope,44154,171,17
northeurope,44154,125,130
northeurope,44154,156,54
northeurope,44154,109,113
northeurope,44153.95833,125,188
northeurope,44153.95833,156,53
northeurope,44153.95833,109,80
northeurope,44153.95833,0,26
northeurope,44153.95833,234,12
northeurope,44153.95833,171,22
northeurope,44153.95833,218,31
northeurope,44153.95833,187,25
northeurope,44153.95833,124,216
northeurope,44153.95833,140,239
northeurope,44153.95833,203,14
northeurope,44153.91667,203,11
northeurope,44153.91667,171,15
northeurope,44153.91667,218,17
northeurope,44153.91667,140,161
northeurope,44153.91667,125,123
northeurope,44153.91667,156,31
northeurope,44153.91667,124,134
northeurope,44153.91667,0,54
northeurope,44153.91667,109,67
northeurope,44153.875,156,37
northeurope,44153.875,124,101
northeurope,44153.875,109,20
northeurope,44153.875,125,87
northeurope,44153.875,0,46
northeurope,44153.875,140,253
northeurope,44153.83333,156,47
northeurope,44153.83333,125,172
northeurope,44153.83333,109,75
northeurope,44153.83333,171,19
northeurope,44153.83333,187,14
northeurope,44153.83333,203,11
northeurope,44153.83333,234,13
northeurope,44153.83333,124,175
northeurope,44153.83333,140,290
northeurope,44153.79167,0,41
northeurope,44153.79167,140,193
northeurope,44153.79167,171,12
northeurope,44153.79167,124,183
northeurope,44153.79167,156,20
northeurope,44153.79167,125,166
northeurope,44153.79167,187,19
